# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.7.3
#@/tick	13888
#@/user_id	68f0eb48-92c8-401d-96d2-9347ba0bc0d7
jie 	姐	c=1 d=1 t=12905
jie 	節	c=2 d=1.13399 t=11506
jie ceng 	階層	c=3 d=2.5124 t=5551
jie da 	解答	c=1 d=1 t=5001
jie di 	接地	c=1 d=1 t=11102
jie dian 	節點	c=2 d=1 t=11512
jie duan 	階段	c=3 d=1 t=12585
jie duan xing 	階段性	c=1 d=1 t=794
jie gou 	結構	c=1 d=0.956415 t=4481
jie gou dong 	結構洞	c=1 d=1 t=4482
jie guo 	結果	c=13 d=1.00647 t=12840
jie he 	結合	c=6 d=1.92059 t=13578
jie hun 	結婚	c=9 d=7.65538 t=12926
jie hun de 	結婚的	c=1 d=1 t=12837
jie jian 	借鑑	c=1 d=1.01059 t=8190
jie jian le 	借鑑了	c=1 d=1 t=7742
jie jie 	姐姐	c=1 d=1 t=12171
jie ju 	結局	c=1 d=1 t=6340
jie jue 	解決	c=5 d=1.02143 t=12701
jie kou 	接口	c=3 d=1.23707 t=13716
jie lu 	揭露	c=1 d=1 t=10899
jie lun 	結論	c=2 d=1.90032 t=2880
jie mei 	姐妹	c=1 d=1 t=3108
jie mian 	界面	c=3 d=1 t=11021
jie na 	接納	c=1 d=1 t=2301
jie pai 	節拍	c=2 d=1.99005 t=3540
jie pai qi 	節拍器	c=1 d=1 t=3572
jie qu 	截取	c=1 d=1 t=8763
jie ri 	節日	c=2 d=1.57407 t=3424
jie shao 	介紹	c=2 d=1.00021 t=8252
jie sheng shi jian 	節省時間	c=1 d=1 t=3811
jie shi 	解釋	c=3 d=1 t=9472
jie shi quan 	解釋權	c=1 d=1 t=2110
jie shou 	接受	c=4 d=1.04076 t=13374
jie shu 	借書	c=2 d=1.92595 t=4308
jie shu 	結束	c=3 d=1.00073 t=13880
jie shu quan xian 	借書權限	c=1 d=0.815338 t=4337
jie ti 	解題	c=1 d=1 t=6181
jie tu 	截圖	c=7 d=1.04596 t=12456
jie xi 	解析	c=1 d=1 t=8275
jie ye 	結業	c=1 d=1 t=13870
jie yu 	結語	c=1 d=1 t=4303
jie yue 	借閱	c=3 d=2.61327 t=4344
jie zhe 	接着	c=1 d=1 t=10066
jie zhi 	截至	c=4 d=3.12086 t=3939
jie zhi ri qi 	截止日期	c=1 d=1 t=1030
jie zou 	節奏	c=2 d=1 t=13258
jin 	僅	c=3 d=1 t=13462
jin 	近	c=2 d=1 t=12693
jin 	進	c=1 d=1 t=217
jin bu 	進步	c=3 d=1 t=12089
jin du 	進度	c=2 d=1.00023 t=11636
jin guan 	儘管	c=2 d=1 t=7102
jin guan ru ci 	儘管如此	c=1 d=1 t=7008
jin jin 	僅僅	c=3 d=1.00025 t=7269
jin li 	盡力	c=1 d=1 t=7238
jin mi 	緊密	c=1 d=1 t=9437
jin qi 	近期	c=3 d=1.37819 t=13679
jin qing 	盡情	c=1 d=1 t=11908
jin ru 	進入	c=2 d=1.0012 t=4745
jin shen 	謹慎	c=0 d=0.1 t=10999
jin shen chu li 	謹慎處理	c=1 d=1 t=11000
jin sheng 	僅剩	c=2 d=1 t=5419
jin sheng 	晉升	c=1 d=1 t=5420
jin sheng xia 	僅剩下	c=1 d=1 t=2586
jin tian 	今天	c=14 d=2.1976 t=12725
jin wan 	今晚	c=1 d=1 t=4633
jin xing 	進行	c=3 d=1.00715 t=7768
jin yi bu 	進一步	c=1 d=1 t=11508
jin ze 	盡責	c=3 d=1.00001 t=9552
jin ze xin 	盡責新	c=1 d=1 t=6529
jin ze xing 	尽责性	c=6 d=1.056 t=13110
jin zhang 	緊張	c=1 d=1 t=12162
jin zhi 	進制	c=1 d=1 t=3255
jin zhi jin ze 	盡職盡責	c=1 d=1 t=13147
jin zhu zhe chi 	近朱者赤	c=2 d=1.30422 t=541
jing 	徑	c=1 d=1 t=2058
jing 	敬	c=1 d=1 t=12958
jing cha ju 	警察局	c=1 d=1 t=515
jing chang 	經常	c=11 d=1 t=10471
jing dai 	驚呆	c=1 d=1 t=12832
jing dian 	經典	c=1 d=1 t=4410
jing dong 	京東	c=1 d=1 t=13122
jing gao 	警告	c=1 d=1 t=10148
jing guo 	經過	c=0 d=0.1 t=930
jing guo yi duan shi jian zhi hou 	經過一段時間之後	c=1 d=1 t=931
jing ji 	經濟	c=3 d=1 t=13291
jing ji di wei 	經濟地位	c=1 d=1 t=589
jing jing ye ye 	兢兢業業	c=1 d=1 t=5582
jing li 	精力	c=1 d=1 t=3994
jing li 	經歷	c=4 d=1.50662 t=13069
jing li guo 	經歷過	c=1 d=1 t=6260
jing ran 	竟然	c=1 d=1 t=3183
jing shen 	精神	c=3 d=1.004 t=4447
jing shen shi jie 	精神世界	c=1 d=1 t=7528
jing shen shi liang 	精神食糧	c=1 d=1 t=3666
jing shi 	竟是	c=1 d=1 t=3290
jing shou 	經受	c=2 d=0.100004 t=10472
jing shou le 	經受了	c=1 d=1 t=10473
jing tai 	靜態	c=1 d=0.1 t=5665
jing tai de 	靜態的	c=1 d=1 t=5666
jing xuan 	精選	c=1 d=1 t=13658
jing yan 	經驗	c=6 d=1.17437 t=6268
jing ying 	精英	c=2 d=1.98511 t=8082
jing ying 	經營	c=2 d=1.99005 t=8080
jing zhen 	荆榛	c=1 d=1 t=9573
jing zheng 	競爭	c=3 d=0.973795 t=11575
jing zhi 	徑直	c=1 d=1 t=2582
jiu 	久	c=3 d=2.16198 t=10572
jiu 	就	c=49 d=1.03448 t=13879
jiu cai 	韭菜	c=1 d=1 t=10171
jiu chan 	糾纏	c=1 d=1 t=4859
jiu ci 	就此	c=1 d=1 t=5857
jiu dian 	九點	c=2 d=1.98511 t=9655
jiu dian 	酒店	c=2 d=1.98511 t=9654
jiu fan 	就範	c=1 d=1 t=7068
jiu gei ni 	就給你	c=1 d=1 t=9769
jiu gou le 	就夠了	c=1 d=1 t=3198
jiu guo qu 	就過去	c=1 d=1.07045 t=2523
jiu hao 	就好	c=2 d=1 t=2933
jiu hao le 	就好了	c=3 d=1 t=13046
jiu jie 	糾結	c=3 d=1 t=6187
jiu jie shu 	九节属	c=1 d=1 t=13878
jiu ke neng 	就可能	c=1 d=1 t=356
jiu ke yi 	就可以	c=6 d=1.00044 t=11647
jiu ke yi le 	就可以了	c=1 d=1 t=98
jiu lai 	就來	c=1 d=1 t=12187
jiu lai le 	就來了	c=1 d=1 t=13527
jiu mei 	就沒	c=0 d=0.1 t=12631
jiu mei ren 	就沒人	c=1 d=1 t=12632
jiu mei wen ti 	就沒問題	c=1 d=1 t=1419
jiu pian 	糾偏	c=1 d=1 t=12826
jiu ren 	救人	c=1 d=1 t=12932
jiu shi 	就是	c=14 d=2.21539 t=12079
jiu shi ni 	就是你	c=1 d=1 t=6766
jiu shi zhe ge 	就是這個	c=1 d=1 t=11895
jiu xiang 	就像	c=2 d=1 t=9854
jiu xiang ni 	就像你	c=1 d=1 t=2875
jiu yao 	就要	c=1 d=1 t=9161
jiu you dian 	就有點	c=1 d=1 t=9718
jiu you le 	就有了	c=1 d=1 t=1781
jiu zhe yang 	就這樣	c=1 d=1 t=5054
ju 	據	c=1 d=1 t=11430
ju 	菊	c=1 d=1 t=6088
ju ban 	舉辦	c=2 d=1 t=12357
ju bei 	具備	c=1 d=1 t=235
ju ben sha 	剧本杀	c=1 d=1 t=13322
ju de 	局地	c=1 d=1 t=10448
ju ge 	舉個	c=1 d=1 t=4313
ju jiao 	聚焦	c=2 d=1.66034 t=4135
ju jue 	拒絕	c=1 d=1 t=12815
ju li 	舉例	c=1 d=1.00232 t=2734
ju li 	距離	c=2 d=1 t=9865
ju li zi le 	舉例子了	c=1 d=1 t=1982
ju shu 	拘束	c=0 d=0.1 t=523
ju ti 	具體	c=4 d=1.00403 t=11165
ju ti de 	具體的	c=3 d=1 t=12793
ju xian 	侷限	c=2 d=1 t=8682
juan 	卷	c=1 d=1 t=953
jue ce 	決策	c=6 d=5.3189 t=1036
jue cha 	覺察	c=1 d=1 t=10378
jue de 	覺得	c=10 d=1.088 t=13134
jue de shi 	覺得是	c=1 d=1 t=5352
jue ding xing 	決定性	c=1 d=1 t=995
jue dui 	絕對	c=1 d=1 t=10225
jue jiang 	倔強	c=1 d=1 t=10481
jue se 	角色	c=1 d=1 t=8071
jue wu 	覺悟	c=1 d=1 t=12838
jun 	君	c=6 d=4.91564 t=9252
jun 	均	c=2 d=1.52466 t=11558
jun ren 	軍人	c=1 d=1 t=9336
jun zi 	君子	c=1 d=1 t=9249
ka 	卡	c=4 d=1.00003 t=9503
ka er 	卡爾	c=3 d=2.93131 t=1746
ka fei 	咖啡	c=2 d=1.93707 t=8706
ka fei guan 	咖啡館	c=1 d=1 t=8686
ka pian 	卡片	c=1 d=1 t=4444
ka zai 	卡在	c=1 d=1 t=1323
kai 	開	c=10 d=1.31037 t=12165
kai che 	開車	c=1 d=1 t=3822
kai chuang 	開創	c=1 d=1 t=832
kai fa 	開發	c=1 d=1 t=13684
kai fa zhe 	開發者	c=1 d=1 t=6913
kai fang 	開放	c=1 d=1 t=6684
kai fang xing 	開放性	c=1 d=1 t=5175
kai hua 	開化	c=1 d=1 t=6024
kai ke 	開課	c=4 d=3.51824 t=13397
kai le 	開了	c=1 d=1 t=7005
kai shi 	開始	c=14 d=1.91853 t=11676
kai tong 	開通	c=3 d=2.75218 t=4337
kai tong jie shu quan xian 	開通借書權限	c=1 d=1 t=4338
kai tong na ge 	開通那個	c=1 d=1 t=4273
kai xin 	開心	c=2 d=1.956 t=5338
kai yuan 	開源	c=4 d=2.77282 t=6944
kai zhi 	開支	c=1 d=1 t=367
kai zhi 	開智	c=15 d=6.27459 t=13551
kai zhi xue tang 	開智學堂	c=1 d=1 t=13389
kan 	勘	c=2 d=1.89137 t=6080
kan 	看	c=24 d=2.03887 t=12899
kan bu jian 	看不見	c=1 d=1 t=2708
kan bu qing 	看不清	c=0 d=0.1 t=10576
kan bu qing zi ji 	看不清自己	c=1 d=1 t=10577
kan chu 	看出	c=2 d=1.07985 t=7095
kan chu lai 	看出來	c=2 d=1 t=12085
kan cuo le 	看錯了	c=1 d=1 t=1550
kan dai 	看待	c=1 d=1 t=7943
kan dao 	看到	c=9 d=1.00019 t=10629
kan dao le 	看到了	c=1 d=1 t=9824
kan dao ma 	看到嗎	c=1 d=1 t=3578
kan diao 	砍掉	c=2 d=1.0001 t=4569
kan fa 	看法	c=2 d=1 t=12099
kan ge 	看個	c=0 d=0.1 t=32
kan ge jiao cheng 	看個教程	c=1 d=1 t=33
kan hu 	看護	c=1 d=1 t=480
kan jian 	看見	c=2 d=1 t=12169
kan jian le 	看見了	c=1 d=1 t=9175
kan kan 	看看	c=7 d=1.24093 t=12128
kan lai 	看來	c=2 d=1 t=5425
kan le 	看了	c=2 d=1 t=11886
kan le yi xia 	看了一下	c=2 d=1 t=12027
kan ni 	看你	c=1 d=1 t=12453
kan qi lai 	看起來	c=7 d=1 t=13698
kan qing chu 	看清楚	c=0 d=0.1 t=1607
kan shang qu 	看上去	c=2 d=1 t=9498
kan si 	看似	c=1 d=1 t=7071
kan wan 	看完	c=0 d=0.1 t=10701
kan yi xia 	看一下	c=3 d=1.0013 t=2801
kan yi yan 	看一眼	c=1 d=1 t=2881
kan zhe 	看着	c=3 d=1.85642 t=9049
kao lv 	考慮	c=9 d=1.06729 t=10800
kao shi 	考試	c=1 d=1 t=12501
kao yan 	考研	c=4 d=1.99009 t=13198
ke 	克	c=1 d=1 t=2242
ke 	可	c=14 d=0.105852 t=13467
ke 	課	c=10 d=1.45053 t=13687
ke bu ke yi 	可不可以	c=1 d=1 t=8699
ke cheng 	課程	c=8 d=2.40407 t=13681
ke cheng zu 	課程組	c=1 d=1 t=1878
ke hu duan 	客戶端	c=5 d=1.03018 t=11950
ke jian 	可見	c=4 d=1 t=7524
ke jian 	課件	c=4 d=1.14204 t=2630
ke jian de zuo pin 	課件的作品	c=1 d=1 t=782
ke kao 	可靠	c=2 d=1.5975 t=8166
ke kao xing 	可靠性	c=6 d=4.38968 t=8237
ke ke 	咳咳	c=2 d=1.20291 t=13021
ke lian de 	可憐的	c=1 d=1 t=3439
ke me gao 	可麼高	c=1 d=1 t=11706
ke neng 	可能	c=27 d=1.00061 t=13637
ke neng hui 	可能會	c=1 d=1 t=932
ke neng na ge 	可能那個	c=1 d=1 t=4553
ke neng wan le 	可能玩了	c=1 d=1 t=10696
ke neng xing 	可能性	c=1 d=1 t=592
ke pu 	科普	c=1 d=1 t=6285
ke shi 	可是	c=2 d=1.42956 t=9748
ke shi hua 	可視化	c=7 d=2.16572 t=11438
ke ti dai xing 	可替代性	c=1 d=1 t=8121
ke xin du 	可信度	c=1 d=1 t=2846
ke xue 	科學	c=5 d=2.63258 t=10873
ke xue ji shu 	科學技術	c=1 d=1 t=1391
ke xue jia 	科學家	c=4 d=1 t=10790
ke xue yuan 	科學院	c=3 d=1.08031 t=13770
ke yan 	科研	c=2 d=1 t=5912
ke yi 	可以	c=63 d=2.11999 t=12778
ke yi ei 	可以誒	c=1 d=1 t=10114
ke yi qu 	可以去	c=1 d=1 t=2837
ke yong 	可用	c=1 d=1 t=5778
ke ze 	苛責	c=1 d=1 t=10475
kei 	剋	c=1 d=1 t=11742
ken 	肯	c=1 d=1 t=2644
ken ding 	肯定	c=1 d=1 t=6931
ken lao zu 	啃老族	c=1 d=1 t=8552
keng 	坑	c=4 d=1 t=11876
kong chao 	空巢	c=1 d=1 t=12966
kong fei 	恐非	c=1 d=1 t=3883
kong fei 	空飛	c=1 d=1 t=3884
kong jian 	空間	c=11 d=1.63445 t=13353
kong zhi 	控制	c=4 d=1.14299 t=7025
kong zhi bu zhu 	控制不住	c=1 d=1 t=7594
kou chi 	口吃	c=1 d=1 t=3135
kou tou yu 	口頭語	c=1 d=1 t=11690
kou yu 	口語	c=1 d=1 t=3374
kou zhao 	口罩	c=1 d=1 t=8664
ku 	庫	c=6 d=1 t=11066
ku zao 	枯燥	c=1 d=1 t=3631
kua 	跨	c=2 d=1.00003 t=10210
kua guo 	跨國	c=1 d=1 t=9333
kua hang ye 	跨行業	c=1 d=1 t=8095
kua kua 	誇誇	c=3 d=2.16019 t=5113
kua yue 	跨越	c=2 d=1 t=9488
kuai 	塊	c=3 d=1 t=11777
kuai 	快	c=8 d=1.00011 t=13887
kuai gei wo 	快給我	c=1 d=1 t=11609
kuai jie 	快捷	c=9 d=1 t=11085
kuai le 	快樂	c=2 d=1.00036 t=11782
kuai qu 	快去	c=1 d=1 t=12228
kuai shang lai 	快上來	c=0 d=0.1 t=9506
kuai shang lai le 	快上來了	c=1 d=1 t=9507
kuai su 	快速	c=9 d=1.03255 t=11299
kuai xiu xi 	快休息	c=1 d=1 t=12240
kuai yi dian 	快一點	c=1 d=1 t=6225
kuang jia 	框架	c=4 d=1.03439 t=13339
kui 	窺	c=0 d=0.1 t=2058
kui jiu 	愧疚	c=1 d=1 t=8907
kun bang 	捆綁	c=0 d=0.1 t=4947
kun bang zhe wo 	捆綁着我	c=1 d=1 t=4948
kun huo 	困惑	c=2 d=1 t=12763
kun nan 	困難	c=2 d=1 t=13293
kun zai 	困在	c=1 d=0.982497 t=2653
kun zai le 	困在了	c=1 d=1 t=2654
kuo da 	擴大	c=4 d=1 t=7488
kuo zhan 	擴展	c=1 d=1 t=3652
la 	啦	c=6 d=1.35838 t=13881
la 	拉	c=4 d=1.18729 t=12956
la qu 	拉去	c=1 d=1 t=6875
lai 	來	c=6 d=1.00002 t=13672
lai fang zhe 	來訪者	c=1 d=1.07118 t=11246
lai fang zhe de 	來訪者的	c=1 d=1 t=11179
lai ge 	來個	c=2 d=1 t=10564
lai hei che 	來黑車	c=1 d=1 t=11930
lai jiang 	來講	c=1 d=1 t=7197
lai kan 	來看	c=3 d=1 t=8215
lai lai lai 	來來來	c=1 d=1 t=41
lai lai wang wang 	來來往往	c=1 d=1 t=3079
lai lin 	來臨	c=0 d=0.1 t=7128
lai lin shi 	來臨是	c=1 d=1 t=7129
lai san 	來三	c=1 d=1 t=8677
lai shou 	來手	c=2 d=1.00009 t=10681
lai shuo 	來說	c=7 d=1.22647 t=11011
lai ti gao 	來提高	c=1 d=1 t=3792
lai yuan 	來源	c=3 d=2.00228 t=1020
lai zi 	來自	c=1 d=1 t=13566
lan 	懶	c=3 d=1.54064 t=11884
lan de 	懶的	c=4 d=1 t=13052
lan le 	爛了	c=1 d=1 t=11883
lan mu 	欄目	c=1 d=1 t=11491
lan ren 	懶人	c=1 d=1 t=11675
lan zhu 	懶豬	c=1 d=1 t=12348
lang chao 	浪潮	c=1 d=1 t=4711
lang dao 	廊道	c=1 d=1 t=3019
lang fei 	浪費	c=0 d=0.1 t=8372
lang fei le 	浪費了	c=1 d=1 t=8373
lang hua 	浪花	c=1 d=1.08437 t=4748
lang man 	浪漫	c=1 d=1 t=7575
lang ren sha 	狼人杀	c=1 d=1 t=13319
lao ke 	嘮嗑	c=1 d=1 t=10088
lao lao 	嘮嘮	c=2 d=1 t=13084
lao lun si 	勞倫斯	c=1 d=1 t=5431
lao shi 	老師	c=2 d=1 t=10861
lao si ji 	老司机	c=2 d=1.19495 t=4148
lao yang 	老陽	c=3 d=1.00719 t=4581
lao zuo 	勞作	c=1 d=1 t=8395
le 	了	c=139 d=4.32047 t=13837
le yi 	樂意	c=2 d=1 t=12717
le yu zhu ren 	樂於助人	c=1 d=1 t=8993
lei 	類	c=0 d=0.1 t=3170
lei da 	雷達	c=0 d=0.1 t=3552
lei da tu 	雷達圖	c=2 d=1 t=9956
lei le 	累了	c=1 d=1 t=3609
lei shen 	雷神	c=1 d=1 t=7381
lei si 	累死	c=1 d=1 t=4197
lei si 	類似	c=8 d=1.04711 t=12387
lei si de 	類似的	c=1 d=1 t=2815
lei tui 	類推	c=2 d=1.34646 t=7898
lei xing 	類型	c=5 d=1.00002 t=10389
leng mo de 	冷漠的	c=1 d=1 t=6504
leng que 	冷卻	c=1 d=1 t=9755
li 	李	c=8 d=1.07636 t=11382
li 	理	c=1 d=1 t=12980
li 	裏	c=23 d=1.00091 t=13511
li bai 	禮拜	c=1 d=1 t=13761
li cha de 	理查德	c=1 d=1 t=1602
li cheng 	歷程	c=1 d=1 t=11145
li jie 	歷屆	c=1 d=1 t=13765
li jie 	理解	c=8 d=1.62413 t=4140
li liang 	力量	c=0 d=0.1 t=219
li lun 	理論	c=5 d=1.69073 t=11572
li ma 	立馬	c=2 d=1.00115 t=1425
li mian 	裏面	c=2 d=1 t=9057
li ru 	例如	c=3 d=1.00002 t=3133
li shi 	歷史	c=8 d=1.00522 t=12308
li xiang 	理想	c=2 d=1.00022 t=6445
li xing 	理性	c=4 d=2.3462 t=5268
li yi 	利益	c=2 d=1.00622 t=7937
li yong 	利用	c=1 d=1 t=13755
li you 	理由	c=1 d=1 t=7059
li zhi 	荔枝	c=1 d=1 t=10878
li zi 	例子	c=1 d=1 t=4314
lian 	練	c=1 d=1 t=3828
lian ai 	戀愛	c=5 d=1 t=13068
lian ai shi 	戀愛時	c=1 d=1 t=7308
lian dong 	聯動	c=1 d=1 t=7953
lian ge 	連個	c=1 d=1 t=5257
lian he 	聯合	c=2 d=1 t=11287
lian ji 	練級	c=1 d=1 t=84
lian jie 	鏈接	c=29 d=3.11097 t=13461
lian pi 	臉皮	c=1 d=1 t=3098
lian qi lai 	連起來	c=1 d=1 t=1852
lian qing 	戀情	c=3 d=1.03996 t=7162
lian xi 	聯繫	c=5 d=1.00051 t=13429
lian xiang shu ru 	联想输入	c=1 d=1 t=900
lian zai 	連載	c=1 d=1 t=9630
liang 	兩	c=1 d=1 t=2912
liang 	樑	c=1 d=1 t=11136
liang 	量	c=7 d=1.00545 t=12799
liang biao 	量表	c=2 d=1.14957 t=7931
liang ce 	兩側	c=1 d=1 t=4157
liang ci 	兩次	c=2 d=0.1 t=13074
liang duan 	兩段	c=1 d=1 t=2673
liang gang 	量綱	c=0 d=0.1 t=751
liang gang si wei 	量綱思維	c=1 d=1 t=752
liang ge 	兩個	c=12 d=1.02192 t=13609
liang hao 	良好	c=2 d=1.98511 t=7075
liang hua 	量化	c=3 d=1.09851 t=7533
liang ji 	量級	c=1 d=1 t=7515
liang kuan 	兩款	c=1 d=1 t=7925
liang nian 	兩年	c=1 d=1 t=2794
liang pian 	兩篇	c=2 d=1 t=9710
liang tian 	兩天	c=2 d=1 t=6925
liang wan 	兩萬	c=0 d=0.1 t=643
liang wan zi 	兩萬字	c=1 d=1 t=644
liang zhe 	兩者	c=1 d=1 t=6918
liang zhong 	兩種	c=1 d=1 t=542
liao 	了	c=2 d=1.00088 t=13707
liao 	聊	c=7 d=1.01896 t=13708
liao jie 	瞭解	c=17 d=1.0254 t=13833
liao jie dao 	瞭解到	c=0 d=0.1 t=12614
liao jie ni 	瞭解你	c=1 d=1 t=9779
liao liao 	聊聊	c=2 d=1 t=12543
liao tian 	聊天	c=6 d=1.00101 t=10136
liao tian ji lu 	聊天記錄	c=1 d=1 t=3938
liao yi liao 	聊一聊	c=3 d=1.00014 t=11653
liao yi xia 	了一下	c=1 d=1 t=12762
lie 	烈	c=2 d=1.96079 t=6000
lie biao 	列表	c=2 d=1.00175 t=2521
lie che 	列車	c=1 d=1 t=3014
lie chu 	列出	c=1 d=1 t=5904
lie ju 	列舉	c=0 d=0.1 t=1031
lin 	林	c=0 d=0.1 t=262
lin 	琳	c=2 d=1.03858 t=12904
lin ju 	鄰居	c=1 d=1 t=12595
lin yi xie 	林一些	c=1 d=1 t=263
ling 	另	c=2 d=1.02282 t=6322
ling 	玲	c=1 d=1 t=11384
ling chen 	凌晨	c=3 d=2.83244 t=8462
ling dao 	領導	c=2 d=1.7788 t=5568
ling hun 	靈魂	c=2 d=1.0226 t=7176
ling ji yi dong 	靈機一動	c=1 d=1 t=9593
ling qi 	另起	c=0 d=0.1 t=2742
ling qi yi hang 	另起一行	c=1 d=1 t=2743
ling san 	零散	c=3 d=1 t=11665
ling sui 	零碎	c=1 d=1 t=4886
ling wai 	另外	c=1 d=0.1 t=11989
ling wai yi dian 	另外一點	c=1 d=1 t=11990
ling wo 	令我	c=1 d=1 t=6397
ling yi 	另一	c=0 d=0.1 t=5489
ling yi ban 	另一半	c=2 d=1.93239 t=8866
ling yi bian 	另一邊	c=1 d=1 t=3364
ling yi dian 	另一點	c=1 d=1 t=2738
ling yi fang mian 	另一方面	c=1 d=1 t=10925
ling yi ge 	另一個	c=5 d=1 t=12964
ling yi zhong 	另一種	c=1 d=1 t=891
ling yu 	領域	c=16 d=1.85221 t=13620
liu 	劉	c=2 d=1 t=11387
liu 	柳	c=1 d=1 t=5998
liu chang 	流暢	c=1 d=1 t=7351
liu cheng 	流程	c=2 d=1 t=10871
liu cun 	留存	c=1 d=1 t=6847
liu guo 	流過	c=1 d=1 t=2998
liu lan 	瀏覽	c=1 d=1 t=7835
liu lan qi 	瀏覽器	c=1 d=1 t=11703
liu lang 	流浪	c=0 d=0.1 t=9508
liu lang le 	流浪了	c=1 d=1 t=9509
liu le 	溜了	c=3 d=2.98506 t=2982
liu liang 	流量	c=4 d=0.100004 t=11996
liu qi yuan 	刘启元	c=1 d=1 t=11423
liu shui xian 	流水線	c=1 d=1 t=8123
liu xia 	留下	c=1 d=1 t=1076
liu yan 	留言	c=1 d=1 t=2597
lou dong 	漏洞	c=1 d=1 t=10569
lou mian 	露面	c=1 d=1 t=3562
lu 	魯	c=1 d=1 t=6023
lu ban xing 	魯班性	c=1 d=1 t=8014
lu bang 	魯棒	c=3 d=1.74881 t=8156
lu bang xing 	魯棒性	c=4 d=2.57218 t=8164
lu jing 	路徑	c=1 d=1 t=2357
lu xian 	路線	c=1 d=1 t=4150
lu yin 	錄音	c=1 d=1 t=4079
luan qi ba zao 	亂七八糟	c=1 d=1 t=7646
lun 	論	c=1 d=1 t=6010
lun li 	倫理	c=2 d=1.68045 t=11262
lun wen 	論文	c=5 d=1.9766 t=5922
lun zheng 	論證	c=2 d=1 t=5529
luo lie 	羅列	c=1 d=1 t=4519
luo si 	螺絲	c=1 d=1.08521 t=5615
lv 	率	c=0 d=0.1 t=8003
lv ci 	屢次	c=1 d=1 t=4933
lv jian bu xian 	屢見不鮮	c=1 d=1 t=10847
lv si 	吕斯	c=1 d=1 t=2591
lv tu 	旅途	c=1 d=1 t=6373
lv xing 	旅行	c=1 d=1 t=12275
lve 	略	c=1 d=1 t=4667
ma 	嗎	c=37 d=1.09719 t=13863
ma 	嘛	c=2 d=1.82283 t=9666
ma 	碼	c=4 d=2.19009 t=1995
ma 	馬	c=1 d=1 t=12440
ma fan 	麻煩	c=1 d=1 t=11728
ma hua teng 	馬化騰	c=1 d=1 t=7492
ma ke bo luo 	馬可波羅	c=1 d=1 t=2545
mai 	埋	c=1 d=1 t=5344
mai 	買	c=3 d=1 t=12396
mai 	賣	c=1 d=1 t=341
mai chu 	邁出	c=0 d=0.1 t=5105
mai chu qu 	邁出去	c=1 d=1 t=5106
mai jia 	賣家	c=1 d=1 t=9649
mai ke feng 	麥克風	c=1 d=1 t=12335
man 	慢	c=2 d=1.00001 t=3831
man 	滿	c=1 d=1 t=1435
man 	蠻	c=1 d=1 t=4212
man dui 	慢對	c=1 d=1 t=7215
man hao wan 	蠻好玩	c=1 d=1 t=8988
man hua 	漫畫	c=1 d=1 t=7470
man huai 	滿懷	c=1 d=1 t=6184
man man 	慢慢	c=1 d=0.102393 t=6219
man man lai 	慢慢來	c=2 d=1.00001 t=12107
man man zhao 	慢慢找	c=1 d=1 t=6220
man yan 	滿眼	c=1 d=1 t=3310
man zu 	滿足	c=1 d=1 t=6663
mang 	忙	c=3 d=1 t=9993
mao chu 	冒出	c=0 d=0.1 t=8835
mao ding 	錨定	c=2 d=1.99501 t=1008
mao dun 	矛盾	c=3 d=2.96536 t=577
mao jian 	冒尖	c=1 d=1 t=4706
mao zhua ban 	猫抓板	c=1 d=1 t=7360
me 	麼	c=0 d=0.10185 t=5237
me yang 	麼樣	c=0 d=0.1 t=8854
mei 	每	c=3 d=1 t=6758
mei 	沒	c=30 d=1.28442 t=13471
mei 	美	c=13 d=1.3012 t=12550
mei ban fa 	沒辦法	c=3 d=1 t=12733
mei cuo 	沒錯	c=1 d=1 t=11882
mei gai 	沒改	c=1 d=1 t=4063
mei ge 	每個	c=4 d=2.1787 t=6735
mei ge ren 	每個人	c=1 d=1 t=10756
mei ge yue 	每個月	c=1 d=1 t=8553
mei geng xin 	沒更新	c=2 d=1.98511 t=2798
mei guan xi 	沒關係	c=1 d=1 t=9827
mei guo 	美國	c=4 d=1 t=13764
mei guo er nv 	美國兒女	c=1 d=1 t=10755
mei kan dao 	沒看到	c=2 d=1 t=12508
mei le 	沒了	c=3 d=1.0001 t=4427
mei mei 	妹妹	c=1 d=1 t=12552
mei na me 	沒那麼	c=1 d=1 t=12553
mei neng 	沒能	c=1 d=1 t=10424
mei nv 	美女	c=3 d=1.00887 t=13115
mei ren 	沒人	c=3 d=1 t=12691
mei rong 	美容	c=5 d=4.66662 t=5984
mei sha 	沒啥	c=2 d=1 t=9799
mei shen me 	沒什麼	c=1 d=1 t=2193
mei shi 	沒事	c=6 d=1.99628 t=13539
mei shi er 	沒事兒	c=0 d=0.1 t=9154
mei shi le 	沒事了	c=0 d=0.1 t=1256
mei ti 	媒體	c=4 d=1.00007 t=10242
mei tian 	每天	c=6 d=1 t=13852
mei wen ti 	沒問題	c=2 d=1 t=11967
mei yao 	沒要	c=1 d=1 t=13161
mei yi ge 	每一個	c=1 d=1 t=5415
mei you 	沒有	c=15 d=1.60536 t=12911
mei you ren 	沒有人	c=1 d=1 t=2388
mei zhao dao 	沒找到	c=3 d=1 t=9300
mei zhou 	每週	c=0 d=0.1 t=13664
